datetime,open,high,low,close,volume,symbol
2025-07-28 10:35:00,191.64999,191.77000,191.36000,191.61000,413150,GOOGL
2025-07-28 10:30:00,191.75,192.020004,191.64999,191.66000,532414,GOOGL
2025-07-28 10:25:00,191.55000,191.77000,191.41,191.75,724431,GOOGL
2025-07-28 10:20:00,191.46989,191.69000,191.24409,191.56500,734034,GOOGL
2025-07-28 10:15:00,191.96201,192.11000,191.28000,191.46930,879091,GOOGL
2025-07-28 10:10:00,192.080399,192.14500,191.82001,191.97050,664587,GOOGL
2025-07-28 10:05:00,192.21001,192.47000,192.059998,192.089996,613011,GOOGL
2025-07-28 10:00:00,192.75,192.89000,192.14999,192.20000,613970,GOOGL
2025-07-28 09:55:00,192.625,192.91000,192.53000,192.77991,472788,GOOGL
2025-07-28 09:50:00,192.57001,192.80000,192.33,192.62061,659812,GOOGL
2025-07-28 09:45:00,192.94501,193.45850,192.52,192.58000,975969,GOOGL
2025-07-28 09:40:00,193.11000,193.46989,192.89000,192.92999,607511,GOOGL
2025-07-28 09:35:00,193.49310,193.86000,192.79,193.13000,931893,GOOGL
2025-07-28 09:30:00,193.66000,194.050003,192.74001,193.5,2473701,GOOGL
2025-07-25 15:55:00,193.27000,193.53500,193.11,193.17999,1653270,GOOGL
2025-07-25 15:50:00,193.16000,193.41499,193.05,193.27000,900072,GOOGL
2025-07-25 15:45:00,193.17999,193.36000,193.089996,193.17000,479019,GOOGL
2025-07-25 15:40:00,193.10001,193.23990,193.05,193.16000,402434,GOOGL
2025-07-25 15:35:00,193.044998,193.19501,193,193.10001,436058,GOOGL
2025-07-25 15:30:00,193.085007,193.18,193.024994,193.039993,372522,GOOGL
2025-07-25 15:25:00,193.17999,193.20000,193.039993,193.085007,295695,GOOGL
2025-07-25 15:20:00,193.19501,193.215,193,193.19000,323432,GOOGL
2025-07-25 15:15:00,193.26500,193.32001,193.12000,193.20000,225883,GOOGL
2025-07-25 15:10:00,193.17999,193.33000,193.15340,193.27000,379770,GOOGL
2025-07-25 15:05:00,193.23000,193.25999,193.05,193.18500,281005,GOOGL
2025-07-25 15:00:00,193.12000,193.40790,193.039993,193.23000,518977,GOOGL
2025-07-25 14:55:00,193.625,193.66000,193.080002,193.13000,398766,GOOGL
2025-07-25 14:50:00,193.56000,193.72501,193.55000,193.63000,284732,GOOGL
2025-07-25 14:45:00,193.72501,193.88,193.55,193.56000,297204,GOOGL
2025-07-25 14:40:00,193.63000,193.745,193.58000,193.72501,265319,GOOGL
2025-07-25 14:35:00,193.49001,193.64500,193.44000,193.625,298876,GOOGL
2025-07-25 14:30:00,193.33501,193.5,193.33000,193.48500,224912,GOOGL
2025-07-25 14:25:00,193.25500,193.38000,193.20000,193.33000,257124,GOOGL
2025-07-25 14:20:00,193.24001,193.28,193.12000,193.26340,236085,GOOGL
2025-07-25 14:15:00,193.11000,193.25,193.060104,193.23500,134219,GOOGL
2025-07-25 14:10:00,192.88000,193.15,192.88,193.12531,326195,GOOGL
2025-07-25 14:05:00,192.80499,192.97990,192.75,192.88000,250083,GOOGL
2025-07-25 14:00:00,192.81000,192.92149,192.75,192.81000,395565,GOOGL
2025-07-25 13:55:00,192.83521,192.95,192.8,192.81000,246007,GOOGL
2025-07-25 13:50:00,193.029999,193.039993,192.8,192.83501,164575,GOOGL
2025-07-25 13:45:00,193.11000,193.13000,192.98000,193.024994,224366,GOOGL
2025-07-25 13:40:00,193.28770,193.305,193.080002,193.10001,147765,GOOGL
2025-07-25 13:35:00,193.11501,193.37000,193.020004,193.28000,294697,GOOGL
2025-07-25 13:30:00,193.23500,193.32001,193.07,193.11501,184583,GOOGL
2025-07-25 13:25:00,193.16000,193.29,193.12000,193.23500,219520,GOOGL
2025-07-25 13:20:00,192.93500,193.2,192.89000,193.17999,308377,GOOGL
2025-07-25 13:15:00,193.23000,193.285,192.875,192.93500,262180,GOOGL
2025-07-25 13:10:00,193.11980,193.25101,193.074997,193.23000,180585,GOOGL
2025-07-25 13:05:00,193.039993,193.14,193.02,193.12000,141114,GOOGL
2025-07-25 13:00:00,193.25999,193.30499,193.0099945,193.050003,302159,GOOGL
2025-07-25 12:55:00,193.16000,193.35001,193.089996,193.25011,266670,GOOGL
2025-07-25 12:50:00,193.0099945,193.27000,192.96,193.17000,170896,GOOGL
2025-07-25 12:45:00,193.14101,193.22000,192.96,193.0050049,269158,GOOGL
2025-07-25 12:40:00,193.25500,193.26,193.070007,193.16000,234718,GOOGL
2025-07-25 12:35:00,193.55000,193.57500,193.24001,193.25999,184919,GOOGL
2025-07-25 12:30:00,193.43500,193.64000,193.39999,193.55000,330088,GOOGL
2025-07-25 12:25:00,193.39500,193.56,193.34000,193.44000,216795,GOOGL
2025-07-25 12:20:00,193.28000,193.41,193.14999,193.39999,243070,GOOGL
2025-07-25 12:15:00,193.38000,193.52,193.22,193.28070,250231,GOOGL
2025-07-25 12:10:00,193.38280,193.45000,193.22000,193.36150,279278,GOOGL
2025-07-25 12:05:00,193.20500,193.45000,193.14999,193.39349,286166,GOOGL
2025-07-25 12:00:00,193.43500,193.56,193.20000,193.21001,360219,GOOGL
2025-07-25 11:55:00,193.46500,193.59160,193.37000,193.42999,179254,GOOGL
2025-07-25 11:50:00,193.17000,193.51,193.17000,193.47189,219646,GOOGL
2025-07-25 11:45:00,193.25500,193.38000,193.04,193.16000,361380,GOOGL
2025-07-25 11:40:00,193.24001,193.51,193.21,193.25999,632450,GOOGL
2025-07-25 11:35:00,193.59500,193.60500,193.22009,193.25,347360,GOOGL
2025-07-25 11:30:00,193.71001,193.92,193.51010,193.61000,355263,GOOGL
2025-07-25 11:25:00,193.76500,193.87210,193.59030,193.71001,436417,GOOGL
2025-07-25 11:20:00,193.375,193.89360,193.14999,193.78000,456547,GOOGL
2025-07-25 11:15:00,193.19000,193.52000,193.070007,193.38000,328847,GOOGL
2025-07-25 11:10:00,192.97501,193.36000,192.91,193.19000,353571,GOOGL
2025-07-25 11:05:00,193.070007,193.42,192.91,192.98320,328457,GOOGL
2025-07-25 11:00:00,192.89999,193.30000,192.73000,193.085007,397392,GOOGL
2025-07-25 10:55:00,192.75999,193.09,192.56000,192.89999,715222,GOOGL
2025-07-25 10:50:00,192.99001,193.06,192.74001,192.78999,414510,GOOGL
2025-07-25 10:45:00,192.89500,193.14,192.84000,192.97000,333082,GOOGL
2025-07-25 10:40:00,192.92000,193.18,192.84000,192.92000,316311,GOOGL
2025-07-25 10:35:00,193.25999,193.46001,192.86,192.88831,1054791,GOOGL
2025-07-25 10:30:00,193.26010,193.61000,193.16010,193.23000,603602,GOOGL
2025-07-25 10:25:00,193.29570,193.35001,192.80000,193.27000,493036,GOOGL
2025-07-25 10:20:00,193.029999,193.36501,192.8,193.30499,600155,GOOGL
2025-07-25 10:15:00,193.53000,193.72,192.88000,193.039993,653346,GOOGL
2025-07-25 10:10:00,193.66000,193.89999,193.5,193.56000,665855,GOOGL
2025-07-25 10:05:00,193.60001,193.97000,193.38000,193.67000,1070372,GOOGL
2025-07-25 10:00:00,193.5,193.96,193.36000,193.58000,1044641,GOOGL
2025-07-25 09:55:00,193.83501,194.33000,193.39999,193.47000,918899,GOOGL
2025-07-25 09:50:00,194.074997,194.13000,193.36,193.81000,921681,GOOGL
2025-07-25 09:45:00,193.33929,194.28,193.20000,194.080002,1486336,GOOGL
2025-07-25 09:40:00,191.91000,193.34990,191.84000,193.32719,1242054,GOOGL
2025-07-25 09:35:00,192.070007,192.21001,191.25999,191.89000,1112102,GOOGL
2025-07-25 09:30:00,191.98000,193.39,191.94000,192.050003,2341877,GOOGL
2025-07-24 15:55:00,192.38000,195,192.089996,192.17999,1919384,GOOGL
2025-07-24 15:50:00,192.22000,192.66499,191.98000,192.38499,1297693,GOOGL
2025-07-24 15:45:00,192.31000,192.35001,192.02,192.23000,900540,GOOGL
2025-07-24 15:40:00,192.60001,193.16,192.17500,192.28999,1403719,GOOGL
2025-07-24 15:35:00,192.83501,192.95,192.61000,192.61000,597777,GOOGL
2025-07-24 15:30:00,193.030396,193.04,192.75,192.85001,562278,GOOGL
2025-07-24 15:25:00,193,193.22,192.94000,193.029999,542753,GOOGL
2025-07-24 15:20:00,193.11000,193.16499,192.83000,192.98500,498450,GOOGL
2025-07-24 15:15:00,192.85519,193.22,192.76601,193.11000,535197,GOOGL
2025-07-24 15:10:00,193.36000,193.55000,192.8,192.85500,420119,GOOGL
2025-07-24 15:05:00,193.24001,193.56,193.20000,193.36301,441074,GOOGL
2025-07-24 15:00:00,193.070007,193.485,193.039993,193.22501,354161,GOOGL
2025-07-24 14:55:00,193.070007,193.45,193.05,193.10001,386291,GOOGL
2025-07-24 14:50:00,193.23500,193.53000,192.99400,193.080002,364283,GOOGL
2025-07-24 14:45:00,193.35001,193.40730,193.089996,193.22501,372764,GOOGL
2025-07-24 14:40:00,193.58000,193.67500,193.34,193.34599,331030,GOOGL
2025-07-24 14:35:00,193.67999,193.72501,193.39999,193.56020,367238,GOOGL
2025-07-24 14:30:00,194.14999,194.2,193.42999,193.69501,587695,GOOGL
2025-07-24 14:25:00,193.86000,194.15990,193.78999,194.13660,460240,GOOGL
2025-07-24 14:20:00,193.75999,193.95,193.74,193.86501,414649,GOOGL
2025-07-24 14:15:00,193.66000,193.82001,193.57,193.77000,323083,GOOGL
2025-07-24 14:10:00,193.42070,193.66,193.42,193.64000,377214,GOOGL
2025-07-24 14:05:00,193.36000,193.5,193.28999,193.42999,274411,GOOGL
2025-07-24 14:00:00,193.31000,193.46001,193.27010,193.36000,248916,GOOGL
2025-07-24 13:55:00,193.35001,193.39990,193.080093,193.31000,262024,GOOGL
2025-07-24 13:50:00,193.42000,193.44000,193.01,193.35001,358117,GOOGL
2025-07-24 13:45:00,193.33501,193.48,193.28000,193.40930,424515,GOOGL
2025-07-24 13:40:00,193.039993,193.33980,192.96,193.33929,265664,GOOGL
2025-07-24 13:35:00,192.82001,193.13000,192.82001,193.059906,248105,GOOGL
2025-07-24 13:30:00,192.88631,193.11040,192.75999,192.81300,300481,GOOGL
2025-07-24 13:25:00,192.80000,192.98,192.78000,192.88000,218719,GOOGL
2025-07-24 13:20:00,192.69000,192.86000,192.5,192.81000,268624,GOOGL
2025-07-24 13:15:00,192.86000,193.04,192.63980,192.71800,349640,GOOGL
2025-07-24 13:10:00,192.67999,192.98900,192.67000,192.84010,422812,GOOGL
2025-07-24 13:05:00,191.93440,192.70000,191.93440,192.67000,546854,GOOGL
2025-07-24 13:00:00,191.70000,191.99001,191.69000,191.94000,764101,GOOGL
2025-07-24 12:55:00,191.99001,192.01,191.67349,191.69000,498571,GOOGL
2025-07-24 12:50:00,191.88000,192.039993,191.68,191.98000,390266,GOOGL
2025-07-24 12:45:00,192.24001,192.31480,191.78000,191.92000,509471,GOOGL
2025-07-24 12:40:00,192.50999,192.63989,192.21,192.24001,341238,GOOGL
2025-07-24 12:35:00,192.46001,192.64000,192.22,192.48360,416860,GOOGL
2025-07-24 12:30:00,192.49001,192.75,192.39000,192.46989,301369,GOOGL
2025-07-24 12:25:00,192.31931,192.82001,192.21069,192.50999,403409,GOOGL
2025-07-24 12:20:00,192.34911,192.78990,192.25,192.31500,523380,GOOGL
2025-07-24 12:15:00,192.89999,192.97,192.089996,192.34911,596753,GOOGL
2025-07-24 12:10:00,193.45500,193.45500,192.69,192.89560,602920,GOOGL
2025-07-24 12:05:00,193.16000,193.66000,193.089996,193.45500,589486,GOOGL
2025-07-24 12:00:00,193.30280,193.62990,193.070007,193.15961,993422,GOOGL
2025-07-24 11:55:00,193.25999,193.58000,193.20000,193.31000,584902,GOOGL
2025-07-24 11:50:00,193.61501,193.69000,193.10001,193.17999,456374,GOOGL
2025-07-24 11:45:00,193.11000,193.71,192.89999,193.61340,459765,GOOGL
2025-07-24 11:40:00,193.61000,193.66,192.86,193.12000,683909,GOOGL
2025-07-24 11:35:00,193.72501,193.72960,193.34000,193.57500,778811,GOOGL
2025-07-24 11:30:00,194.34500,194.38000,193.49001,193.72960,742354,GOOGL
2025-07-24 11:25:00,194.033401,194.37,193.93100,194.37000,700727,GOOGL
2025-07-24 11:20:00,193.86501,194.12000,193.55,194.024994,711319,GOOGL
2025-07-24 11:15:00,193.38000,193.91000,193.38,193.86971,513152,GOOGL
2025-07-24 11:10:00,193.12000,193.56,192.88,193.39000,917421,GOOGL
2025-07-24 11:05:00,193.34000,193.66000,193.065399,193.11000,689879,GOOGL
2025-07-24 11:00:00,193.039993,193.44,192.88,193.34000,684697,GOOGL
2025-07-24 10:55:00,193.0050049,193.30000,192.82,193.039993,640008,GOOGL
2025-07-24 10:50:00,192.50999,193.01,192.33000,192.99500,757113,GOOGL
2025-07-24 10:45:00,192.875,192.93080,192.27499,192.50500,706003,GOOGL
2025-07-24 10:40:00,193.27000,193.48000,192.66000,192.89000,980125,GOOGL
2025-07-24 10:35:00,192.72990,193.37990,192.38100,193.28000,941887,GOOGL
2025-07-24 10:30:00,193.19000,193.19000,192.26,192.70081,1009362,GOOGL
2025-07-24 10:25:00,193.30000,193.60001,192.75,193.18460,1328164,GOOGL
2025-07-24 10:20:00,192.095001,193.29500,192.095001,193.28999,1508928,GOOGL
2025-07-24 10:15:00,191.50999,192.16000,191.035400,192.044006,1634685,GOOGL
2025-07-24 10:10:00,191.97850,192.28000,191,191.47000,2050779,GOOGL
2025-07-24 10:05:00,192.83000,193.31000,191.875,191.96001,1690949,GOOGL
2025-07-24 10:00:00,193.50999,193.55991,192.44000,192.80920,1776619,GOOGL
2025-07-24 09:55:00,193.045898,193.83000,192.73000,193.56000,1764589,GOOGL
2025-07-24 09:50:00,194.57500,194.78500,193,193.054993,2154437,GOOGL
2025-07-24 09:45:00,194.97000,195.635,194.32,194.58000,1902366,GOOGL
2025-07-24 09:40:00,194.25,195.17999,193.75,194.94189,3102289,GOOGL
2025-07-24 09:35:00,196.070007,196.33000,194,194.23000,3979235,GOOGL
2025-07-24 09:30:00,197.029999,197.95,194.96001,196.059998,9709534,GOOGL
2025-07-23 15:55:00,190.28000,190.53101,189.24001,190.35001,3218311,GOOGL
2025-07-23 15:50:00,190.34000,190.63000,190.24,190.27380,1254962,GOOGL
2025-07-23 15:45:00,190.34500,190.57851,190.28000,190.35001,632229,GOOGL
2025-07-23 15:40:00,190.81000,190.83,190.27000,190.36000,799642,GOOGL
2025-07-23 15:35:00,190.69501,190.89500,190.69,190.81500,515795,GOOGL
2025-07-23 15:30:00,190.71001,190.83000,190.64999,190.70000,646829,GOOGL
2025-07-23 15:25:00,190.62000,190.76,190.52499,190.70500,454832,GOOGL
2025-07-23 15:20:00,190.26500,190.62900,190.26500,190.62000,365168,GOOGL
2025-07-23 15:15:00,190.31500,190.44000,190.20000,190.26500,465122,GOOGL
2025-07-23 15:10:00,190.42999,190.49001,190.31000,190.31500,395297,GOOGL
2025-07-23 15:05:00,190.35989,190.47000,190.29,190.43500,324717,GOOGL
2025-07-23 15:00:00,190.29500,190.49001,190.285,190.35001,359869,GOOGL
2025-07-23 14:55:00,190.38570,190.44000,190.27499,190.28000,373778,GOOGL
2025-07-23 14:50:00,190.40500,190.44501,190.23000,190.38499,251715,GOOGL
2025-07-23 14:45:00,190.28000,190.46001,190.2,190.42000,262880,GOOGL
2025-07-23 14:40:00,190.25999,190.38000,190.1,190.27000,442378,GOOGL
2025-07-23 14:35:00,190.22501,190.36000,190.16,190.25,365231,GOOGL
2025-07-23 14:30:00,190.25,190.26,190.039993,190.23500,378919,GOOGL
2025-07-23 14:25:00,190.39000,190.5,190.22,190.25,367361,GOOGL
2025-07-23 14:20:00,190.22000,190.57001,190.145,190.40469,363359,GOOGL
2025-07-23 14:15:00,190.14999,190.36000,190.13,190.21001,268229,GOOGL
2025-07-23 14:10:00,190.17000,190.22000,190.02,190.14500,258754,GOOGL
2025-07-23 14:05:00,189.92000,190.17,189.84000,190.16499,315046,GOOGL
2025-07-23 14:00:00,190.125,190.2,189.88499,189.91000,326119,GOOGL
2025-07-23 13:55:00,189.92000,190.16000,189.89999,190.125,236664,GOOGL
2025-07-23 13:50:00,190.059998,190.070007,189.78999,189.92000,409333,GOOGL
2025-07-23 13:45:00,190.25,190.38000,190.05,190.070007,251558,GOOGL
2025-07-23 13:40:00,190.22000,190.29,189.94000,190.25,452567,GOOGL
2025-07-23 13:35:00,190.26500,190.285,190.059998,190.23000,423919,GOOGL
2025-07-23 13:30:00,189.92000,190.30000,189.86,190.25999,297217,GOOGL
2025-07-23 13:25:00,189.87000,190.020004,189.82500,189.92999,399363,GOOGL
2025-07-23 13:20:00,189.78999,189.885,189.69501,189.88000,272641,GOOGL
2025-07-23 13:15:00,189.64999,189.81,189.53000,189.80000,340279,GOOGL
2025-07-23 13:10:00,189.64500,189.73500,189.6,189.66000,259153,GOOGL
2025-07-23 13:05:00,189.62990,189.74500,189.57,189.64500,233819,GOOGL
2025-07-23 13:00:00,189.52000,189.69000,189.375,189.625,342508,GOOGL
2025-07-23 12:55:00,189.63010,189.78999,189.52,189.52499,278582,GOOGL
2025-07-23 12:50:00,189.74001,189.83000,189.6,189.64000,273067,GOOGL
2025-07-23 12:45:00,189.50999,189.84500,189.41499,189.73000,276718,GOOGL
2025-07-23 12:40:00,189.41000,189.53,189.3,189.51930,355532,GOOGL
2025-07-23 12:35:00,189.52000,189.54,189.21,189.41100,590796,GOOGL
2025-07-23 12:30:00,189.63499,189.66000,189.42999,189.51500,332818,GOOGL
2025-07-23 12:25:00,189.58000,189.76500,189.45010,189.63000,257397,GOOGL
2025-07-23 12:20:00,189.50500,189.66991,189.42000,189.59000,336890,GOOGL
2025-07-23 12:15:00,189.52000,189.56500,189.27,189.50500,496939,GOOGL
2025-07-23 12:10:00,189.78000,189.85960,189.39999,189.52499,411380,GOOGL
2025-07-23 12:05:00,189.94501,189.99,189.71001,189.77499,401613,GOOGL
2025-07-23 12:00:00,190,190.09,189.82500,189.95959,379519,GOOGL
2025-07-23 11:55:00,190.16499,190.38000,189.84000,190.035004,417570,GOOGL
2025-07-23 11:50:00,189.87000,190.45,189.78000,190.14999,472353,GOOGL
2025-07-23 11:45:00,189.66000,189.88499,189.56500,189.875,252272,GOOGL
2025-07-23 11:40:00,189.77000,189.92999,189.57,189.64999,345185,GOOGL
2025-07-23 11:35:00,189.75,189.85001,189.62000,189.78000,317764,GOOGL
2025-07-23 11:30:00,189.62650,189.76990,189.52499,189.75,343918,GOOGL
2025-07-23 11:25:00,189.74989,189.84500,189.625,189.625,322158,GOOGL
2025-07-23 11:20:00,189.78999,189.96001,189.69000,189.75500,285115,GOOGL
2025-07-23 11:15:00,189.94530,189.96680,189.60500,189.78000,271237,GOOGL
2025-07-23 11:10:00,189.48000,190.039993,189.47000,189.94501,344244,GOOGL
2025-07-23 11:05:00,189.72000,189.80000,189.48000,189.49001,361323,GOOGL
2025-07-23 11:00:00,189.64500,189.99339,189.59000,189.72000,418448,GOOGL
2025-07-23 10:55:00,189.87331,189.91000,189.59000,189.64999,295982,GOOGL
2025-07-23 10:50:00,189.57001,189.9,189.45000,189.88000,412169,GOOGL
2025-07-23 10:45:00,189.35001,189.60001,189.28000,189.56000,493103,GOOGL
2025-07-23 10:40:00,189.42999,189.44501,189.19,189.34930,524623,GOOGL
2025-07-23 10:35:00,189.66000,189.77000,189.28999,189.44000,614423,GOOGL
2025-07-23 10:30:00,190.070007,190.10500,189.51500,189.66000,605614,GOOGL
2025-07-23 10:25:00,189.93500,190.070007,189.85,190.039993,505146,GOOGL
2025-07-23 10:20:00,189.98000,190.19000,189.77,189.93550,614697,GOOGL
2025-07-23 10:15:00,189.73500,190.48,189.72000,189.98500,543499,GOOGL
2025-07-23 10:10:00,189.94000,190.14999,189.64000,189.73000,681026,GOOGL
2025-07-23 10:05:00,189.5,190.13950,189.39999,189.96960,629132,GOOGL
2025-07-23 10:00:00,189.88000,189.95000,189.25,189.53101,859543,GOOGL
2025-07-23 09:55:00,190.044998,190.14000,189.55,189.87360,810930,GOOGL
2025-07-23 09:50:00,190.46001,190.51,189.97,190.050705,742362,GOOGL
2025-07-23 09:45:00,190.20000,190.59,190.06,190.47000,664218,GOOGL
2025-07-23 09:40:00,190.48000,190.85001,190.07,190.29469,849925,GOOGL
2025-07-23 09:35:00,190.98000,191.17000,190.41000,190.48000,833838,GOOGL
2025-07-23 09:30:00,191.48000,192.53,190.65,190.98000,4081268,GOOGL
2025-07-22 15:55:00,191.53000,191.55000,191.19000,191.35001,2091976,GOOGL
2025-07-22 15:50:00,191.38000,191.64500,191.27000,191.54500,1074245,GOOGL
2025-07-22 15:45:00,191.38000,191.48151,191.21,191.39000,485766,GOOGL
2025-07-22 15:40:00,191.42000,191.59,191.24,191.37000,463565,GOOGL
2025-07-22 15:35:00,191.45000,191.60001,191.32500,191.42000,366863,GOOGL
2025-07-22 15:30:00,191.32001,191.555,191.21,191.42999,404028,GOOGL
2025-07-22 15:25:00,191.50470,191.56,191.27000,191.33000,321246,GOOGL
2025-07-22 15:20:00,191.28000,191.58000,191.21001,191.49500,265741,GOOGL
2025-07-22 15:15:00,191.087402,191.34000,191.059998,191.28000,282135,GOOGL
2025-07-22 15:10:00,191.53999,191.58000,191.07,191.080002,330141,GOOGL
2025-07-22 15:05:00,191.24001,191.63000,191.16000,191.54500,681743,GOOGL
2025-07-22 15:00:00,191.39999,191.44000,191.16,191.24001,334741,GOOGL
2025-07-22 14:55:00,191.56000,191.625,191.3,191.40010,341185,GOOGL
2025-07-22 14:50:00,191.19000,191.61000,191.135,191.55499,568975,GOOGL
2025-07-22 14:45:00,191.14149,191.28,191.029999,191.19000,244616,GOOGL
2025-07-22 14:40:00,191.37000,191.39,191.08,191.14000,315017,GOOGL
2025-07-22 14:35:00,191.039993,191.44991,191.039993,191.38000,566196,GOOGL
2025-07-22 14:30:00,190.74001,191.105,190.69,191.0099945,280495,GOOGL
2025-07-22 14:25:00,190.91000,191.074997,190.70000,190.74001,332382,GOOGL
2025-07-22 14:20:00,190.52000,190.91499,190.51280,190.91000,303040,GOOGL
2025-07-22 14:15:00,190.71500,190.72000,190.21001,190.52499,437921,GOOGL
2025-07-22 14:10:00,191,191.050003,190.69000,190.71500,300958,GOOGL
2025-07-22 14:05:00,190.92500,191.065002,190.91,191.014893,189954,GOOGL
2025-07-22 14:00:00,190.70000,190.99001,190.70000,190.92500,161373,GOOGL
2025-07-22 13:55:00,190.68500,190.77000,190.64,190.70000,151590,GOOGL
2025-07-22 13:50:00,190.58000,190.725,190.475,190.67999,202083,GOOGL
2025-07-22 13:45:00,190.67999,190.72951,190.53000,190.59000,216253,GOOGL
2025-07-22 13:40:00,190.75999,190.76649,190.59000,190.67999,241281,GOOGL
2025-07-22 13:35:00,190.77000,190.88000,190.66930,190.75999,261069,GOOGL
2025-07-22 13:30:00,191.050003,191.080002,190.67999,190.76500,218426,GOOGL
2025-07-22 13:25:00,190.89999,191.15500,190.89999,191.050003,305125,GOOGL
2025-07-22 13:20:00,190.71010,190.92000,190.70000,190.89999,247581,GOOGL
2025-07-22 13:15:00,190.64999,190.8,190.64000,190.72000,182110,GOOGL
2025-07-22 13:10:00,190.59500,190.66000,190.41499,190.63499,213854,GOOGL
2025-07-22 13:05:00,190.63000,190.71700,190.53000,190.59000,221981,GOOGL
2025-07-22 13:00:00,190.36000,190.74001,190.33,190.64000,325902,GOOGL
2025-07-22 12:55:00,190.46001,190.515,190.33000,190.38000,250603,GOOGL
2025-07-22 12:50:00,190.17999,190.52000,190.11,190.46500,319273,GOOGL
2025-07-22 12:45:00,190.14000,190.185,189.92000,190.18500,184600,GOOGL
2025-07-22 12:40:00,190.44009,190.50751,189.995,190.17000,369463,GOOGL
2025-07-22 12:35:00,189.94000,190.45500,189.92,190.44000,438318,GOOGL
2025-07-22 12:30:00,189.57001,189.97000,189.50999,189.94930,232080,GOOGL
2025-07-22 12:25:00,189.74850,189.76,189.36501,189.55930,276926,GOOGL
2025-07-22 12:20:00,190.32001,190.51,189.17000,189.74001,2097106,GOOGL
2025-07-22 12:15:00,189.95000,190.34,189.92000,190.30499,487938,GOOGL
2025-07-22 12:10:00,189.84000,190.03,189.73500,189.96001,226459,GOOGL
2025-07-22 12:05:00,189.98640,190.050003,189.75999,189.85001,267926,GOOGL
2025-07-22 12:00:00,189.61000,190,189.6,189.98000,246389,GOOGL
2025-07-22 11:55:00,189.55000,189.77000,189.28000,189.60001,443106,GOOGL
2025-07-22 11:50:00,189.5,189.665,189.41000,189.55141,545867,GOOGL
2025-07-22 11:45:00,189.53500,189.71001,189.49,189.50999,225700,GOOGL
2025-07-22 11:40:00,189.43500,189.64000,189.35001,189.53999,178524,GOOGL
2025-07-22 11:35:00,189.55000,189.58690,189.31000,189.44000,450149,GOOGL
2025-07-22 11:30:00,189.14000,189.57001,189.125,189.57001,247157,GOOGL
2025-07-22 11:25:00,188.92000,189.27000,188.89999,189.13000,220749,GOOGL
2025-07-22 11:20:00,189.10001,189.22,188.81500,188.91000,182323,GOOGL
2025-07-22 11:15:00,189.12000,189.28999,188.88,189.10001,274651,GOOGL
2025-07-22 11:10:00,189.14000,189.22000,188.89000,189.13000,247381,GOOGL
2025-07-22 11:05:00,189.32001,189.38000,189.050003,189.13000,288738,GOOGL
2025-07-22 11:00:00,189.71851,189.79500,189.26,189.30000,332278,GOOGL
2025-07-22 10:55:00,189.31000,189.77000,189.3,189.72000,184291,GOOGL
2025-07-22 10:50:00,189.53999,189.57001,189.05,189.33000,327925,GOOGL
2025-07-22 10:45:00,189.56000,189.84500,189.21,189.57990,434657,GOOGL
2025-07-22 10:40:00,189.46500,189.68069,189.375,189.55000,344504,GOOGL
2025-07-22 10:35:00,189.34000,189.62000,189.29500,189.47000,337762,GOOGL
2025-07-22 10:30:00,188.94501,189.39999,188.89999,189.34000,302220,GOOGL
2025-07-22 10:25:00,188.97000,189.17000,188.78000,188.92999,336060,GOOGL
2025-07-22 10:20:00,189.40500,189.52000,188.96010,188.97000,509737,GOOGL
2025-07-22 10:15:00,189.050003,189.55000,189.05,189.42000,686428,GOOGL
2025-07-22 10:10:00,188.92000,189.09,188.53000,189.050003,693365,GOOGL
2025-07-22 10:05:00,188.46001,189.34500,188.46001,188.93700,528846,GOOGL
2025-07-22 10:00:00,188.75999,188.75999,188.17000,188.47000,704564,GOOGL
2025-07-22 09:55:00,187.71500,188.81,187.63000,188.77901,906590,GOOGL
2025-07-22 09:50:00,188.25999,188.55000,187.46,187.71001,1401691,GOOGL
2025-07-22 09:45:00,189.39000,189.39,188.12,188.25,1153281,GOOGL
2025-07-22 09:40:00,189.58000,190.11000,189.22,189.39000,818115,GOOGL
2025-07-22 09:35:00,190.19000,190.45,189.53999,189.56000,1211277,GOOGL
2025-07-22 09:30:00,191.49500,191.53000,189.44000,190.16000,3151350,GOOGL
2025-07-21 15:55:00,190.17000,190.24001,189.96,190.17000,2123562,GOOGL
2025-07-21 15:50:00,190.16000,190.23500,190.024994,190.16499,926654,GOOGL
2025-07-21 15:45:00,190.13499,190.18,190.050003,190.16499,615860,GOOGL
2025-07-21 15:40:00,190.14999,190.28500,190.035004,190.13860,599686,GOOGL
2025-07-21 15:35:00,190.050003,190.24001,189.98,190.16000,612713,GOOGL
2025-07-21 15:30:00,189.74001,190.065002,189.74,190.059998,583091,GOOGL
2025-07-21 15:25:00,190.014999,190.074997,189.59900,189.75500,534728,GOOGL
2025-07-21 15:20:00,189.83000,190.050003,189.8,190.0099945,317439,GOOGL
2025-07-21 15:15:00,189.91499,189.97501,189.67000,189.82001,363935,GOOGL
2025-07-21 15:10:00,189.93500,190.029999,189.75999,189.92000,424614,GOOGL
2025-07-21 15:05:00,189.94501,190.095001,189.9,189.93500,306279,GOOGL
2025-07-21 15:00:00,189.93500,190.0099945,189.78500,189.95500,313006,GOOGL
